id,description,image_url,image_web,title,width,height
nOKc6yZiwNxC50xYBE2y,"Detailed character design sheet of a green-skinned skunk with a weed leaf tail, smoking a big joint, vibrant and colorful, cartoon style, exaggerated features, high resolution, vibrant colors, weed-themed, exaggerated poses, character design, cartoon style, high quality, vibrant colors, cartoon style, exaggerated features, weed-themed, high resolution",https://cdn.openart.ai/uploads/image_Fl3eLtLb_1714197813868_raw.jpg,https://cdn.openart.ai/published/vxCi4QhGydONIAKiLY6I/mLnbTR44_KCBD_512.webp,,800,1024
YWL8FOZPDAk0WLV6Yskh,"Playful cartoon character, working at a computer, surrounded by 3D printed objects and stickers, some of which are stuck to the character, vibrant and cheerful, high quality, cartoon style, vivid colors, comical expressions, 3D printed objects, vibrant and cheerful, playful, cartoon style, vivid colors, comical expressions, high quality",https://cdn.openart.ai/uploads/image_kFFBAMyT_1717525863153_raw.jpg,https://cdn.openart.ai/published/n9TE2KnAAcaqrvkYIATd/NSsI3YmK_osAn_512.webp,,1024,1024
YcTKOgRXzfnVLAm1OLdM,"<mymodel>Cartoon rat character, big gross looking rat with a cigar, exaggerated hair, reminiscent of big daddy Roth, caricature, cartoon style, exaggerated features, humorous, detailed fur, comical expression, colorful, high quality, cartoon, caricature, exaggerated, humorous, detailed fur, comical expression, colorful, vibrant",https://cdn.openart.ai/fine_tuning/01mwXt00HcXlniNhrz2U/image_1a3d29ee_1714716526498_raw.jpg,https://cdn.openart.ai/published/01mwXt00HcXlniNhrz2U/JX84dyGg_Bc80_512.webp,,1024,1024
HLoINPgSpPIiILuMU0jo,"Cartoon illustration of a complex and resilient character or object, vibrant and dynamic lines, colorful and energetic, intricate and detailed design, playful and whimsical, high quality, cartoon, vibrant colors, dynamic lines, intricate design, resilient character, detailed, playful atmosphere",https://cdn.openart.ai/uploads/image_KQJ8htE9_1715830445708_raw.jpg,https://cdn.openart.ai/published/tQM5eXirSjtf7Y4ITqPc/2QCnHZrj_bIIf_512.webp,,1024,1024
mw55isnInaT5heC86ij6,"High-res, vibrant and colorful cartoon illustration of a formally dressed character with a bow tie, joyful expression, professional lighting, formal dress, fun, cartoon style, colorful, vibrant, bow tie, joyful expression",https://cdn.openart.ai/uploads/image_96MHLDNO_1715253757031_raw.jpg,https://cdn.openart.ai/published/eHVIVvMPVS0BivP8ZBPK/ICiwtUcf_jG7V_512.webp,,1024,1024
Qbrm0HLtaXy518GGN4As,"Friendly and fun character, vibrant and colorful, cartoon illustration, energetic and cheerful expression, playful and lighthearted vibe, high quality, detailed, cartoon, vibrant colors, lively design, joyful atmosphere",https://cdn.openart.ai/uploads/image_WxtUQvos_1709260934006_raw.jpg,https://cdn.openart.ai/published/XXKIeUMUETvupiGqWC0h/yiedE4UG_p-n__512.webp,,1024,1024
A4y3Sysf61N3HbAc6ILm,"Friendly and fun character, vibrant and colorful, cartoon illustration, energetic and cheerful expression, playful and lighthearted vibe, high quality, detailed, cartoon, vibrant colors, lively design, joyful atmosphere",https://cdn.openart.ai/uploads/image_j7hypKbk_1709260906292_raw.jpg,https://cdn.openart.ai/published/XXKIeUMUETvupiGqWC0h/jMY5IvQ5_odAQ_512.webp,,1024,1024
9Ci19lpgRZWvxCYL1YLb,"a cartoon character waving and wearing a green head scarf and a green scarf on his head and a black background, Altoon Sultan, hurufiyya, promotional image, a character portrait",https://cdn.openart.ai/uploads/image_pi3Dz-DK_1731053570925_raw.jpg,https://cdn.openart.ai/published/CMOXB4li1REyxRRf9we8/pMC5dD04_P5NV_512.webp,,1024,1024
JeU8iFNgeGsYl9C1gdy2,"a young modern brown cartoon character with a goatee is playing with coins and smoking a cigarette near a can of oil, Boetius Adamsz Bolswert, les nabis, jurgens, a cartoon",https://cdn.openart.ai/uploads/image_i6v1gVT9_1722277663145_raw.jpg,https://cdn.openart.ai/published/user_2jvhDE5alHUJj4kQvYpVgv2zbrG/ksqBVKjY_5k6y_512.webp,,640,1024
T2dNUInOuqZxJw1UsHNq,"a cartoon character with a scarf and hat on his head, standing with his arms crossed and looking to the side, Dan Luvisi, dada, m, a character portrait",https://cdn.openart.ai/uploads/image_UL-VPVTF_1730208564882_raw.jpg,https://cdn.openart.ai/published/SovIRLleN2ede3HGvoK0/Oh8IN7Yd_osPh_512.webp,,1024,1024
